"Contact.ID","blank","others","emails","mails","calls","meetings","presentations","events","Total.Household.Gifts","Gave","bulk_email"
"003900000230tcz",1,0,0,0,0,0,0,0,300,TRUE,FALSE
"003900000230tdY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000230tSV",0,0,10,0,0,2,0,0,20600,TRUE,TRUE
"003900000230tZD",1,0,0,0,0,0,0,0,13000,TRUE,FALSE
"003900000230upm",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000230uTv",0,0,2,0,0,0,0,0,40160,TRUE,FALSE
"003900000230uVw",0,0,8,0,0,0,0,0,87714.8,TRUE,FALSE
"003900000230uWB",0,0,6,0,0,0,0,0,0,FALSE,FALSE
"003900000230v06",0,0,2,0,0,0,0,0,22090,TRUE,FALSE
"003900000230v3B",1,0,0,0,0,0,0,0,9500,TRUE,FALSE
"003900000230vp8",0,0,5,0,0,1,0,0,124100,TRUE,FALSE
"003900000230vph",1,0,0,0,0,0,0,0,6530,TRUE,FALSE
"003900000230vpm",0,0,2,0,0,0,0,0,51500,TRUE,FALSE
"003900000230vpr",1,0,0,0,0,0,0,0,51500,TRUE,FALSE
"003900000230vpX",0,0,1,0,0,0,0,0,6530,TRUE,FALSE
"003900000230vq1",0,0,11,0,0,1,0,0,45901,TRUE,TRUE
"003900000230vqG",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000230vUc",0,0,6,0,0,0,0,0,0,FALSE,FALSE
"003900000230vUm",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000230vxg",1,0,0,0,0,0,0,0,16000,TRUE,FALSE
"003900000230vxl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000230vxR",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000230w4z",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000230zlp",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"003900000230zlz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000230zn7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000023105m",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002310Fe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002310Fo",1,0,0,0,0,0,0,0,5500,TRUE,FALSE
"0039000002310S4",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000023119X",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002313x1",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"0039000002313xa",1,0,0,0,0,0,0,0,19500,TRUE,FALSE
"0039000002314QK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002314Qo",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002314QU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002317Nh",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002317NI",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000002317Nm",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"0039000002318A0",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002318Bh",1,0,0,0,0,0,0,0,6180,TRUE,FALSE
"0039000002319dJ",0,1,1,0,0,1,0,0,66317.5,TRUE,FALSE
"003900000231AfY",1,0,0,0,0,0,0,0,6000,TRUE,FALSE
"003900000231AjN",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"003900000231Ajw",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231Aka",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231BgW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231BhP",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231C1f",1,0,0,0,0,0,0,0,5000,TRUE,FALSE
"003900000231C32",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231C4U",0,0,4,0,0,0,0,0,124100,TRUE,FALSE
"003900000231C7h",1,0,0,0,0,0,0,0,1030,TRUE,FALSE
"003900000231C7S",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231C7w",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231C94",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231C9O",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"003900000231CBP",1,0,0,0,0,0,0,0,9171,TRUE,FALSE
"003900000231fzb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231jlH",1,0,0,0,0,0,0,0,31150,TRUE,FALSE
"003900000231Lvj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000231XdS",0,0,1,0,0,1,0,0,0,FALSE,FALSE
"003900000232Gw4",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000233Qaq",0,0,4,0,0,1,0,0,0,FALSE,FALSE
"003900000245dGN",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000245dIx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000245dNO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000245Tcx",0,0,12,0,0,2,0,0,690,TRUE,TRUE
"003900000245UkO",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000245Ul7",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000245wPw",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"003900000246bXF",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000246bXy",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"003900000246I5E",0,0,20,0,0,1,0,0,0,FALSE,TRUE
"003900000246I5Y",0,0,2,0,0,0,0,0,0,FALSE,FALSE
"003900000246I6q",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000246I8r",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"003900000246kCe",1,0,0,0,0,0,0,0,1446.45,TRUE,FALSE
"003900000246kPI",1,0,0,0,0,0,0,0,548.65,TRUE,FALSE
"003900000247eot",0,0,7,0,0,0,0,0,0,FALSE,FALSE
"003900000247iWk",0,0,14,0,0,1,0,0,0,FALSE,TRUE
"003900000247pmD",1,0,0,0,0,0,0,0,1668.3,TRUE,FALSE
"003900000248mZL",0,0,3,0,0,0,0,0,40000,TRUE,FALSE
"003900000248rOy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000025ljkU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000025lvJW",1,0,0,0,0,0,0,0,500,TRUE,FALSE
"00390000025lvLm",1,0,0,0,0,0,0,0,1000,TRUE,FALSE
"00390000025lyOc",1,0,0,0,0,0,0,0,160,TRUE,FALSE
"00390000025lyQT",1,0,0,0,0,0,0,0,400,TRUE,FALSE
"00390000025lyxy",1,0,0,0,0,0,0,0,7750,TRUE,FALSE
"00390000025lzAT",0,0,5,0,0,0,0,0,0,FALSE,FALSE
"00390000025lzCK",0,0,4,0,0,0,0,0,0,FALSE,FALSE
"00390000025mpKb",0,0,4,0,0,0,0,0,0,FALSE,FALSE
"00390000025mR1q",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"00390000026BPru",0,0,4,0,0,1,0,0,0,FALSE,FALSE
"00390000026BtGc",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026C0mq",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026CRRF",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026CRRZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026CRYz",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026Ctkx",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026Ctmj",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026DJeU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026DJhn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000026DswE",1,0,0,0,0,0,0,0,1600,TRUE,FALSE
"00390000027C28w",0,0,9,0,0,0,0,0,0,FALSE,FALSE
"00390000027C5i2",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"00390000027C5iC",0,0,0,0,0,1,0,0,0,FALSE,FALSE
"00390000027CBqb",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027Ctkl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027Ej1t",0,0,4,0,0,0,0,0,0,FALSE,FALSE
"00390000027EjSo",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027El05",0,0,1,0,0,0,0,0,4500,TRUE,FALSE
"00390000027ElMW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027F3Ib",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027F3IM",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000027FiZk",1,0,0,0,0,0,0,0,12000,TRUE,FALSE
"00390000028a3TA",0,0,30,0,0,1,0,0,55195.01,TRUE,TRUE
"00390000028aOa6",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028aOXl",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028aOY5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028aPWt",0,0,0,1,0,1,0,0,0,FALSE,FALSE
"00390000028aS0n",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028aVUY",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028bhfy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028bhtH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028bkgn",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028bki5",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028XejZ",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028XemE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028XxRS",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028XxTd",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028Y3JX",0,0,2,0,0,1,0,0,0,FALSE,FALSE
"00390000028YLoW",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028YLwk",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028YMAy",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028YnBi",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"00390000028Zfbp",0,0,1,0,0,0,0,0,0,FALSE,FALSE
"00390000029zCj9",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AF9fu",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AF9hH",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFaGK",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFAhe",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFaJE",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFAtG",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFauU",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFB7H",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFB8o",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"0039000002AFLJt",0,0,0,0,1,0,0,0,0,FALSE,FALSE
"3.90E+10",1,0,0,0,0,0,0,0,7500,TRUE,FALSE
"3.90E+12",1,0,0,0,0,0,0,0,0,FALSE,FALSE
"3.90E+15",1,0,0,0,0,0,0,0,0,FALSE,FALSE
